dealYear,dealMonth,dealDay,umdNm,aptNm,buildYear,excluUseAr,deposit,monthlyRent,contractType,floor,jibun,aptSeq
2024,12,29,대성동,은어송하늘채리버뷰,2024,84.926,"2,500",105,신규,27,454,30110-1114
2024,12,19,판암동,참좋은,2010,84.8248,"10,500",23,신규,5,335-7,30110-980
2024,12,7,가양동,고운하이플러스,2023,59.592,"19,000",0,신규,4,716,30110-1103
2024,12,7,대성동,은어송하늘채리버뷰,2024,84.926,"28,000",0,신규,23,454,30110-1114
2024,12,21,성남동,효촌마을,2003,84.45,"23,000",0,신규,20,520,30110-76
2024,12,25,성남동,석촌마을,2000,49.97,"13,000",0,신규,2,518,30110-75
2024,12,29,가양동,임광하이츠2동,1991,83.37,"2,000",45,신규,2,33-4,30110-964
2024,12,24,가양동,힐스테이트가양더와이즈,2024,84.9052,"35,000",0,신규,14,725,30110-1116
2024,12,21,천동,홍익,2000,59.4,"11,000",0,신규,14,71-14,30110-3
2024,12,28,판암동,주공1,1990,58.01,"1,000",50,신규,5,178,30110-9
2024,12,26,성남동,효촌마을,2003,46.2,"16,000",0,신규,6,520,30110-76
2024,12,20,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,8,783,30110-1069
2024,12,28,중동,반석시티,2019,45.7885,"16,500",0,신규,4,56-7,30110-1061
2024,12,27,인동,어진마을,2007,59.44,"18,300",0,신규,13,353,30110-951
2024,12,5,용운동,e편한세상 대전에코포레,2020,59.8825,"21,000",0,신규,14,783,30110-1069
2024,12,30,가양동,고운하이플러스,2023,59.592,"16,500",0,갱신,13,716,30110-1103
2024,12,20,인동,참좋은,2010,84.4252,"13,000",15,신규,10,18-1,30110-981
2024,12,17,가양동,힐스테이트가양더와이즈,2024,105.886,"5,000",160,신규,38,725,30110-1116
2024,12,25,용운동,용운주공2단지,1987,41.3,"1,000",35,신규,6,147,30110-17
2024,12,19,낭월동,석천들주공,2004,51.86,"1,911",18,신규,8,611,30110-78
2024,12,13,판암동,주공5,1992,45,500,40,신규,7,236,30110-11
2024,12,19,천동,리더스시티5BL,2024,74.96,"3,000",100,신규,13,228-9,30110-1117
2024,12,7,용전동,신동아,1990,67.64,"15,000",0,신규,14,1,30110-45
2024,12,14,용운동,용운주공2단지,1987,41.3,"2,000",30,신규,1,147,30110-17
2024,12,7,가오동,은어송마을1단지(풍림아이원),2007,84.8882,"10,000",50,신규,10,658,30110-953
2024,12,16,용운동,e편한세상 대전에코포레,2020,59.8825,"3,000",83,신규,28,783,30110-1069
2024,12,9,천동,리더스시티5BL,2024,84.95,"10,000",80,신규,10,228-9,30110-1117
2024,12,18,홍도동,홍도동갤러리휴리움,2023,74.8482,"25,000",0,신규,24,1012,30110-1102
2024,12,30,천동,리더스시티5BL,2024,39.98,930,41,신규,3,228-9,30110-1117
2024,12,8,인동,부성한울,2003,59.8524,"3,000",63,신규,15,73-1,30110-62
2024,12,11,인동,모닝빌,2006,82.2828,"14,000",0,신규,4,29-2,30110-938
2024,12,2,판암동,주공5,1992,38.64,500,40,신규,6,236,30110-11
2024,12,17,가양동,힐스테이트가양더와이즈,2024,84.952,"4,000",120,신규,10,725,30110-1116
2024,12,29,판암동,방주아파트,1998,59.67,"2,000",50,신규,9,328,30110-8
2024,12,28,판암동,주공1,1990,59.39,"1,000",50,신규,8,178,30110-9
2024,12,31,효동,효동현대,1998,99.17,"20,000",0,신규,5,135-1,30110-2
2024,12,29,가양동,시영수정,1984,58.92,"1,000",30,신규,4,43-1,30110-29
2024,12,30,신흥동,신흥마을주공,2006,59.92,"18,000",0,갱신,20,212,30110-937
2024,12,30,판암동,미리내아파트,1999,84.92,"12,000",0,신규,9,460,30110-7
2024,12,26,가양동,시영수정,1984,58.92,"1,000",45,신규,5,43-1,30110-29
2024,12,23,인동,현대,1987,84.94,"2,000",60,신규,11,179-1,30110-1
2024,12,17,판암동,힐링타운,2021,76.292,"1,000",100,신규,1,896,30110-1075
2024,12,10,인동,현대,1987,63.99,"2,000",45,신규,1,179-1,30110-1
2024,12,26,성남동,효촌마을,2003,46.2,"16,000",0,신규,6,520,30110-76
2024,12,26,신흥동,신흥SKVIEW,2022,84.9717,"33,000",0,신규,9,264,30110-1079
2024,12,10,용운동,용운주공2단지,1987,41.3,"1,000",35,신규,4,147,30110-17
2024,12,18,천동,휴먼시아2단지,2008,75.61,"2,000",75,갱신,3,528,30110-971
2024,12,7,용전동,푸른,2000,40.5993,500,48,신규,9,57-21,30110-72
2024,12,2,홍도동,홍도동갤러리휴리움,2023,59.9975,"6,000",60,신규,11,1012,30110-1102
2024,12,17,판암동,주공6,1992,38.64,"6,000",0,신규,1,233,30110-12
2024,12,23,가양동,시영수정,1984,58.92,"1,000",45,신규,1,43-1,30110-29
2024,12,9,용운동,e편한세상 대전에코포레,2020,72.8227,"2,000",85,신규,21,783,30110-1069
2024,12,25,삼성동,한밭자이,2006,134.9711,"29,000",0,신규,27,479,30110-941
2024,12,12,천동,리더스시티4BL,2024,84.96,"5,000",100,신규,17,173,30110-1112
2024,12,6,가오동,은어송마을5단지(우미린),2007,59.993,"10,000",45,신규,2,556,30110-945
2024,12,27,대동,이스트시티1단지,2018,59.95,"3,000",80,신규,17,539,30110-1056
2024,12,26,판암동,삼정그린코아포레스트(2단지),2018,59.8923,"23,000",0,신규,3,834,30110-1047
2024,12,28,홍도동,홍도,1996,42.015,500,35,신규,13,14-1,30110-54
2024,12,10,가양동,트윈스아파트8차,2015,58.415,"1,000",60,신규,5,165-12,30110-1021
2024,12,31,낭월동,석천들주공,2004,59.99,"2,720",22,갱신,2,611,30110-78
2024,12,31,인동,어진마을,2007,75.78,"20,000",0,신규,13,353,30110-951
2024,12,27,판암동,주공6,1992,44.94,500,35,신규,1,233,30110-12
2024,12,31,홍도동,홍도동갤러리휴리움,2023,74.8482,"21,500",0,갱신,24,1012,30110-1102
2024,12,23,용운동,용운주공2단지,1987,41.3,"1,000",33,신규,4,147,30110-17
2024,12,20,용운동,e편한세상 대전에코포레,2020,59.8825,"2,000",80,갱신,28,783,30110-1069
2024,12,23,가양동,글로벌,1979,50.61,"7,000",0,신규,3,43-2,30110-940
2024,12,30,삼성동,대전역대라수어썸브릿지2단지,2024,84.94,"3,000",120,신규,14,109-1,30110-1111
2024,12,23,인동,참좋은,2010,84.9484,"12,770",16,갱신,3,18-1,30110-981
2024,12,19,성남동,스마트뷰,2011,84.89,"24,000",0,신규,5,528,30110-992
2024,12,7,신흥동,신흥SKVIEW,2022,74.9383,"5,000",105,신규,23,264,30110-1079
2024,12,11,낭월동,e편한세상,2011,84.985,"21,000",0,신규,13,723,30110-989
2024,12,19,가양동,큰솔3차,2002,25.3237,300,30,신규,3,162-11,30110-69
2024,12,29,낭월동,오투그란데,2008,84.9817,"3,000",80,신규,14,304,30110-969
2024,12,21,성남동,효촌마을,2003,84.45,"23,000",0,신규,20,520,30110-76
2024,12,7,홍도동,홍도동갤러리휴리움,2023,59.9975,"21,000",0,신규,29,1012,30110-1102
2024,12,11,용운동,용운주공2단지,1987,41.3,"1,000",40,신규,2,147,30110-17
2024,12,30,삼성동,대청,1985,54,500,35,신규,1,302-94,30110-55
2024,12,21,홍도동,홍도,1996,59.77,"1,000",46,신규,1,14-1,30110-54
2024,12,29,가양동,고운하이플러스,2023,59.592,"19,000",0,신규,8,716,30110-1103
2024,12,30,용운동,e편한세상 대전에코포레,2020,72.8227,"10,000",65,갱신,6,783,30110-1069
2024,12,22,대동,대신새들뫼1단지,2010,84.98,"3,000",90,신규,18,527,30110-979
2024,12,28,신흥동,이스트시티2단지,2018,74.99,"25,200",0,갱신,22,262,30110-1054
2024,12,13,천동,리더스시티5BL,2024,74.52,"3,000",105,신규,26,228-9,30110-1117
2024,12,30,천동,리더스시티5BL,2024,84.95,"28,000",0,신규,18,228-9,30110-1117
2024,12,15,신흥동,신흥SKVIEW,2022,84.9717,"5,000",115,신규,8,264,30110-1079
2024,12,16,성남동,효촌마을,2003,59.64,"3,000",50,신규,2,520,30110-76
2024,12,14,대동,이스트시티1단지,2018,59.95,"21,500",0,갱신,28,539,30110-1056
2024,12,14,가오동,주공(210),1985,59.3,"1,000",35,신규,3,210,30110-6
2024,12,23,홍도동,홍도동갤러리휴리움,2023,59.9975,"22,000",0,신규,19,1012,30110-1102
2024,12,27,판암동,주공6,1992,38.64,500,30,신규,8,233,30110-12
2024,12,21,판암동,주공1,1990,45.77,"5,000",20,신규,2,178,30110-9
2024,12,27,용운동,삼정하이츠,1990,72.42,"11,000",0,신규,3,363,30110-14
2024,12,17,용운동,용운주공2단지,1987,41.3,"1,000",35,신규,3,147,30110-17
2024,12,12,판암동,주공5,1992,38.64,500,32,신규,14,236,30110-11
2024,12,1,대동,대신새들뫼1단지,2010,84.98,"26,000",0,신규,21,527,30110-979
2024,12,30,인동,참좋은,2010,84.9484,"12,770",16,신규,13,18-1,30110-981
2024,12,27,용전동,새피앙,1997,84.77,"12,000",0,신규,12,181-1,30110-43
2024,12,14,가양동,힐스테이트가양더와이즈,2024,84.9052,"33,000",0,신규,14,725,30110-1116
2024,12,10,용운동,e편한세상 대전에코포레,2020,59.8825,"3,000",80,갱신,29,783,30110-1069
2024,12,20,대성동,은어송하늘채리버뷰,2024,84.9598,"3,000",120,신규,10,454,30110-1114
2024,12,23,인동,참좋은,2010,84.9484,"12,600",20,신규,10,18-1,30110-981
2024,12,12,인동,현대,1987,52.38,"1,300",35,신규,13,179-1,30110-1
2024,12,24,판암동,힐링타운,2021,74.9846,"1,000",105,신규,10,896,30110-1075
2024,12,16,대성동,은어송마을2단지(코오롱하늘채),2007,102.819,"28,000",0,신규,17,130,30110-946
2024,12,30,대동,이스트시티1단지,2018,59.95,"24,000",0,신규,2,539,30110-1056
2024,12,18,천동,리더스시티5BL,2024,84.96,"5,000",100,신규,13,228-9,30110-1117
2024,12,28,가양동,고운하이플러스,2023,59.592,"20,000",0,신규,6,716,30110-1103
2024,12,12,가양동,큰솔3차,2002,33.9914,"6,500",0,신규,8,162-11,30110-69
2024,12,26,천동,휴먼시아1단지,2008,51.92,"5,199",10,갱신,4,529,30110-972
2024,12,20,천동,위드힐,2013,84.86,"12,000",30,갱신,12,540,30110-1006
2024,12,30,용운동,e편한세상 대전에코포레,2020,72.8227,"24,000",0,신규,25,783,30110-1069
2024,12,6,용전동,한숲,1999,99.985,"5,000",90,신규,18,194-3,30110-47
2024,12,30,낭월동,석천들주공,2004,59.99,"4,220",12,갱신,5,611,30110-78
2024,12,31,대동,대동펜타뷰,2011,59.26,"23,000",0,갱신,10,535,30110-991
2024,12,26,신흥동,신흥마을주공,2006,59.44,"18,000",0,신규,16,212,30110-937
2024,12,20,자양동,동아아파트(201),1990,84.89,"14,000",0,신규,14,201,30110-20
2024,12,27,인동,어진마을,2007,59.44,"18,300",0,신규,13,353,30110-951
2024,12,21,성남동,스마트뷰,2011,84.98,"7,000",75,신규,16,528,30110-992
2024,12,21,효동,효동현대,1998,84.6825,"19,000",0,신규,7,135-1,30110-2
2024,12,10,용운동,e편한세상 대전에코포레,2020,72.8227,"25,000",0,신규,28,783,30110-1069
2024,12,28,용운동,e편한세상 대전에코포레,2020,59.8825,"3,000",75,신규,13,783,30110-1069
2024,12,28,용운동,e편한세상 대전에코포레,2020,59.8825,"21,000",0,갱신,9,783,30110-1069
2024,12,30,용운동,e편한세상 대전에코포레,2020,43.4285,"15,000",0,갱신,20,783,30110-1069
2024,12,30,가양동,힐스테이트가양더와이즈,2024,84.9052,"35,000",0,신규,17,725,30110-1116
2024,12,28,판암동,주공2,1990,58.01,"13,000",0,신규,9,202,30110-10
2024,12,28,신흥동,신흥SKVIEW,2022,59.9682,"25,000",0,신규,11,264,30110-1079
2024,12,27,성남동,석촌마을,2000,84.17,"19,000",0,신규,10,518,30110-75
2024,12,27,용운동,e편한세상 대전에코포레,2020,59.8825,"21,000",0,갱신,28,783,30110-1069
2024,12,14,인동,현대,1987,70.96,"2,000",50,신규,7,179-1,30110-1
2024,12,27,낭월동,석천들주공,2004,59.99,"2,320",22,갱신,1,611,30110-78
2024,12,7,용전동,푸른,2000,40.5993,"1,000",45,신규,10,57-21,30110-72
2024,12,30,천동,휴먼시아1단지,2008,59.99,"3,773",25,신규,4,529,30110-972
2024,12,28,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,9,783,30110-1069
2024,12,30,신흥동,신흥SKVIEW,2022,59.9682,"27,000",0,신규,7,264,30110-1079
2024,12,19,낭월동,석천들주공,2004,51.86,"1,911",18,갱신,5,611,30110-78
2024,12,14,천동,리더스시티4BL,2024,74.52,"3,000",100,신규,18,173,30110-1112
2024,12,30,성남동,효촌마을,2003,84.45,"7,000",65,신규,1,520,30110-76
2024,12,25,용운동,한화꿈에그린,2006,84.4963,"23,000",0,신규,8,703,30110-933
2024,12,29,효동,효동현대,1998,84.6825,"18,000",0,신규,18,135-1,30110-2
2024,12,7,용전동,신동아,1990,67.64,"13,000",0,신규,6,1,30110-45
2024,12,26,용운동,한화꿈에그린,2006,84.4963,"22,000",0,신규,11,703,30110-933
2024,12,27,용운동,e편한세상 대전에코포레,2020,84.9964,"27,000",0,신규,10,783,30110-1069
2024,12,5,삼성동,한밭자이,2006,84.9811,"4,000",85,신규,5,479,30110-941
2024,12,27,용운동,용방마을,2003,59.75,"14,000",0,신규,1,460,30110-67
2024,12,27,가양동,시영예지,1982,57.99,"4,500",0,신규,5,36-1,30110-30
2024,12,27,신흥동,신흥마을주공,2006,84.86,"20,000",0,신규,1,212,30110-937
2024,12,27,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,갱신,27,783,30110-1069
2024,12,19,인동,참좋은,2010,84.9484,"12,320",6,신규,8,18-1,30110-981
2024,12,27,가양동,고운하이플러스,2023,59.592,"16,000",0,갱신,3,716,30110-1103
2024,12,13,대성동,은어송하늘채리버뷰,2024,84.926,"2,000",120,신규,30,454,30110-1114
2024,12,26,용전동,큰솔102동,2001,38.0939,"1,000",40,신규,5,48-1,30110-70
2024,12,16,삼성동,대청,1985,53.82,"2,000",0,신규,1,302-94,30110-55
2024,12,26,용전동,큰솔102동,2001,38.0939,"1,000",40,신규,5,48-1,30110-70
2024,12,16,천동,휴먼시아1단지,2008,51.84,"3,099",20,신규,10,529,30110-972
2024,12,11,삼성동,대전역대라수어썸브릿지1단지,2024,84.75,"2,000",120,신규,8,106-28,30110-1110
2024,12,26,성남동,효촌마을,2003,46.2,"4,000",50,신규,15,520,30110-76
2024,12,21,가양동,고운하이플러스,2023,59.592,"20,000",0,신규,2,716,30110-1103
2024,12,18,삼성동,한밭자이,2006,59.9929,"23,000",0,신규,6,479,30110-941
2024,12,24,용운동,e편한세상 대전에코포레,2020,59.8825,"20,000",0,갱신,21,783,30110-1069
2024,12,4,판암동,주공2,1990,59.39,"1,000",43,신규,10,202,30110-10
2024,12,14,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"3,000",93,신규,18,839,30110-1048
2024,12,21,가양동,아침마을,2011,118.92,"30,000",0,신규,6,705,30110-987
2024,12,22,대성동,은어송하늘채리버뷰,2024,84.926,"3,000",100,신규,11,454,30110-1114
2024,12,24,천동,휴먼시아1단지,2008,59.99,"4,528",30,갱신,9,529,30110-972
2024,12,24,신흥동,이스트시티2단지,2018,74.99,"24,000",0,신규,15,262,30110-1054
2024,12,23,판암동,미리내아파트,1999,59.97,"13,000",0,신규,2,460,30110-7
2024,12,21,용운동,e편한세상 대전에코포레,2020,59.8825,"4,000",75,신규,19,783,30110-1069
2024,12,7,대동,대신새들뫼1단지,2010,84.98,"25,000",0,갱신,5,527,30110-979
2024,12,9,용전동,신동아,1990,67.64,"16,000",0,신규,3,1,30110-45
2024,12,21,용운동,e편한세상 대전에코포레,2020,43.4285,"10,000",45,신규,2,783,30110-1069
2024,12,23,홍도동,홍도동갤러리휴리움,2023,59.9975,"19,500",0,신규,18,1012,30110-1102
2024,12,21,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"24,000",0,신규,17,839,30110-1048
2024,12,13,용운동,e편한세상 대전에코포레,2020,59.8825,"5,000",70,신규,13,783,30110-1069
2024,12,23,가양동,고운하이플러스,2023,59.592,"17,325",0,신규,7,716,30110-1103
2024,12,18,가양동,대주파크빌,2006,63.1748,"18,000",0,신규,23,652-1,30110-932
2024,12,21,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"24,000",0,신규,17,839,30110-1048
2024,12,21,용운동,e편한세상 대전에코포레,2020,84.9964,"28,000",0,갱신,19,783,30110-1069
2024,12,21,용운동,e편한세상 대전에코포레,2020,59.8825,"21,500",0,신규,23,783,30110-1069
2024,12,19,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,30,783,30110-1069
2024,12,21,용운동,용운주공2단지,1987,41.3,300,30,신규,2,147,30110-17
2024,12,23,인동,참좋은,2010,84.9484,"13,420",3,갱신,5,18-1,30110-981
2024,12,21,대동,이스트시티1단지,2018,59.95,"24,500",0,갱신,8,539,30110-1056
2024,12,20,신흥동,신흥SKVIEW,2022,59.9682,"24,000",0,신규,2,264,30110-1079
2024,12,22,대동,이스트시티1단지,2018,84.98,"27,800",0,갱신,20,539,30110-1056
2024,12,15,인동,어진마을,2007,59.44,"18,000",0,신규,12,353,30110-951
2024,12,20,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"25,000",0,신규,12,839,30110-1048
2024,12,20,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,30,783,30110-1069
2024,12,20,천동,휴먼시아1단지,2008,59.99,"5,282",35,갱신,6,529,30110-972
2024,12,18,홍도동,홍도동갤러리휴리움,2023,49.7869,"5,000",65,신규,16,1012,30110-1102
2024,12,18,천동,위드힐,2013,84.9,"11,000",45,신규,20,540,30110-1006
2024,12,18,홍도동,홍도동갤러리휴리움,2023,74.8482,"25,000",0,신규,24,1012,30110-1102
2024,12,9,가양동,힐스테이트가양더와이즈,2024,84.9052,"35,000",0,신규,39,725,30110-1116
2024,12,20,신흥동,신흥SKVIEW,2022,39.0231,"16,500",0,갱신,16,264,30110-1079
2024,12,12,판암동,참좋은,2010,84.8248,"11,000",20,신규,6,335-7,30110-980
2024,12,11,대동,대동펜타뷰,2011,84.85,"26,000",0,신규,2,535,30110-991
2024,12,20,천동,휴먼시아1단지,2008,59.99,"3,773",25,갱신,12,529,30110-972
2024,12,7,대동,이스트시티1단지,2018,84.98,"5,000",115,신규,24,539,30110-1056
2024,12,7,신흥동,신흥마을주공,2006,75.78,"18,000",0,신규,7,212,30110-937
2024,12,13,낭월동,오투그란데,2008,84.9817,"24,000",0,신규,20,304,30110-969
2024,12,19,판암동,삼정그린코아포레스트(1단지),2018,72.4893,"25,000",0,신규,3,839,30110-1048
2024,12,19,용전동,신동아,1990,84.56,"18,000",0,신규,6,1,30110-45
2024,12,18,판암동,주공6,1992,44.94,"7,875",0,갱신,15,233,30110-12
2024,12,8,인동,부성한울,2003,59.8524,"3,000",63,신규,15,73-1,30110-62
2024,12,10,가양동,트윈스아파트8차,2015,58.415,"1,000",60,신규,5,165-12,30110-1021
2024,12,19,용운동,e편한세상 대전에코포레,2020,59.8825,"23,000",0,신규,8,783,30110-1069
2024,12,17,용운동,e편한세상 대전에코포레,2020,72.8227,"24,500",0,신규,3,783,30110-1069
2024,12,18,가양동,고운하이플러스,2023,79.943,"7,000",80,갱신,5,716,30110-1103
2024,12,18,판암동,주공5,1992,38.64,"7,000",0,신규,14,236,30110-11
2024,12,17,대동,대신새들뫼1단지,2010,84.98,"3,000",100,신규,13,527,30110-979
2024,12,14,삼성동,대전역대라수어썸브릿지1단지,2024,84.94,"3,000",100,신규,27,106-28,30110-1110
2024,12,18,가양동,고운하이플러스,2023,79.943,"7,000",80,갱신,5,716,30110-1103
2024,12,5,용운동,e편한세상 대전에코포레,2020,59.8825,"17,850",0,갱신,13,783,30110-1069
2024,12,18,낭월동,석천들주공,2004,51.86,"1,911",18,갱신,8,611,30110-78
2024,12,17,가양동,아침마을,2011,84.96,"24,000",0,갱신,11,705,30110-987
2024,12,13,가오동,은어송마을1단지(풍림아이원),2007,84.8882,"30,500",0,신규,19,658,30110-953
2024,12,11,천동,휴먼시아1단지,2008,59.99,"3,773",25,신규,22,529,30110-972
2024,12,13,용전동,푸른,2000,40.5993,"10,000",0,신규,8,57-21,30110-72
2024,12,17,천동,휴먼시아1단지,2008,51.92,"5,299",9,갱신,3,529,30110-972
2024,12,6,천동,리더스시티4BL,2024,84.96,"27,000",0,신규,8,173,30110-1112
2024,12,13,천동,휴먼시아2단지,2008,84.77,"18,000",0,신규,7,528,30110-971
2024,12,17,대동,이스트시티1단지,2018,59.95,"24,100",0,신규,28,539,30110-1056
2024,12,16,신흥동,신흥마을주공,2006,59.44,"4,000",50,신규,17,212,30110-937
2024,12,13,가오동,은어송마을1단지(풍림아이원),2007,84.8882,"27,000",0,갱신,15,658,30110-953
2024,12,12,낭월동,석천들주공,2004,51.86,"1,911",18,갱신,15,611,30110-78
2024,12,14,신흥동,신흥SKVIEW,2022,59.9682,"25,000",0,신규,3,264,30110-1079
2024,12,11,대성동,은어송하늘채리버뷰,2024,84.926,"11,000",30,신규,9,454,30110-1114
2024,12,16,신흥동,신흥SKVIEW,2022,39.0231,"16,500",0,갱신,19,264,30110-1079
2024,12,16,가오동,은어송마을3단지(가오아이파크),2006,84.9859,"27,000",0,신규,6,496,30110-939
2024,12,16,삼성동,대청,1985,53.82,"1,500",30,신규,6,302-94,30110-55
2024,12,15,인동,현대,1987,84.94,"17,000",0,신규,8,179-1,30110-1
2024,12,15,대동,이스트시티1단지,2018,84.98,"33,000",0,신규,22,539,30110-1056
2024,12,16,용운동,e편한세상 대전에코포레,2020,75.3488,"24,000",0,갱신,5,783,30110-1069
2024,12,16,용운동,e편한세상 대전에코포레,2020,59.8825,"3,000",80,신규,28,783,30110-1069
2024,12,6,홍도동,홍도동갤러리휴리움,2023,59.9975,"20,000",0,신규,3,1012,30110-1102
2024,12,12,홍도동,신동아파밀리에1단지,2007,84.9616,"24,000",0,신규,6,1003,30110-956
2024,12,12,가오동,대호아파트(420-11),2015,78.07,"16,000",0,신규,2,420-11,30110-1023
2024,12,6,판암동,방주아파트,1998,59.67,"15,000",0,신규,12,328,30110-8
2024,12,10,가양동,고운하이플러스,2023,59.592,"16,800",0,신규,8,716,30110-1103
2024,12,12,성남동,큰솔,2003,75.4326,"12,000",28,신규,10,157-1,30110-74
2024,12,13,천동,휴먼시아1단지,2008,51.92,"3,099",20,신규,16,529,30110-972
2024,12,4,신흥동,신흥SKVIEW,2022,39.0231,"15,500",0,신규,1,264,30110-1079
2024,12,1,용운동,e편한세상 대전에코포레,2020,75.3488,"24,000",0,신규,31,783,30110-1069
2024,12,13,천동,휴먼시아2단지,2008,84.87,"19,000",0,신규,9,528,30110-971
2024,12,6,인동,참좋은,2010,84.9229,"13,300",19,신규,14,18-1,30110-981
2024,12,2,가오동,은어송마을1단지(풍림아이원),2007,84.8882,"25,000",0,갱신,4,658,30110-953
2024,12,13,성남동,스마트뷰,2011,84.98,"25,000",0,신규,15,528,30110-992
2024,12,12,가양동,고운하이플러스,2023,53.895,"15,200",0,신규,5,716,30110-1103
2024,12,13,용운동,e편한세상 대전에코포레,2020,59.8825,"21,000",0,신규,15,783,30110-1069
2024,12,4,용운동,e편한세상 대전에코포레,2020,84.9964,"27,000",0,신규,11,783,30110-1069
2024,12,10,용전동,새피앙,1997,59.4,"12,000",0,신규,10,181-1,30110-43
2024,12,10,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,27,783,30110-1069
2024,12,8,용운동,한화꿈에그린,2006,84.4963,"22,000",0,갱신,4,703,30110-933
2024,12,6,가오동,은어송마을6단지(풍림2차),2007,84.49,"10,000",60,신규,8,497,30110-958
2024,12,10,천동,휴먼시아2단지,2008,84.87,"19,000",0,신규,14,528,30110-971
2024,12,12,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,18,783,30110-1069
2024,12,11,용운동,e편한세상 대전에코포레,2020,59.8825,"2,000",80,신규,7,783,30110-1069
2024,12,12,낭월동,석천들주공,2004,59.99,"2,320",22,갱신,8,611,30110-78
2024,12,10,대동,대신새들뫼1단지,2010,84.83,"10,000",60,갱신,12,527,30110-979
2024,12,11,천동,휴먼시아1단지,2008,59.99,"6,150",27,신규,5,529,30110-972
2024,12,10,대동,이스트시티1단지,2018,84.98,"30,000",0,신규,15,539,30110-1056
2024,12,11,삼성동,한밭자이,2006,84.9811,"26,000",0,갱신,17,479,30110-941
2024,12,11,신흥동,신흥SKVIEW,2022,59.9649,"24,500",0,갱신,17,264,30110-1079
2024,12,6,신흥동,신흥SKVIEW,2022,84.9717,"33,000",0,신규,6,264,30110-1079
2024,12,11,낭월동,석천들주공,2004,51.67,"1,911",18,갱신,17,611,30110-78
2024,12,9,가양동,아침마을,2011,84.76,"27,000",0,갱신,8,705,30110-987
2024,12,11,용운동,e편한세상 대전에코포레,2020,72.8227,"2,000",90,신규,16,783,30110-1069
2024,12,10,용운동,e편한세상 대전에코포레,2020,72.8227,"24,500",0,신규,14,783,30110-1069
2024,12,7,용전동,신동아,1990,67.64,"15,000",0,신규,14,1,30110-45
2024,12,10,용운동,e편한세상 대전에코포레,2020,72.8227,"24,000",0,신규,19,783,30110-1069
2024,12,7,용운동,e편한세상 대전에코포레,2020,59.8825,"10,500",50,신규,10,783,30110-1069
2024,12,10,낭월동,e편한세상,2011,84.98,"20,000",0,신규,3,723,30110-989
2024,12,5,성남동,큰솔,2003,54.4222,"3,000",50,신규,10,157-1,30110-74
2024,12,9,용전동,신동아,1990,67.64,"16,000",0,신규,3,1,30110-45
2024,12,8,대동,이스트시티1단지,2018,74.95,"29,000",0,신규,26,539,30110-1056
2024,12,10,용운동,e편한세상 대전에코포레,2020,72.8227,"5,000",85,신규,25,783,30110-1069
2024,12,5,천동,휴먼시아1단지,2008,59.99,"3,773",25,신규,9,529,30110-972
2024,12,7,신흥동,신흥SKVIEW,2022,59.9682,"25,000",0,신규,25,264,30110-1079
2024,12,4,신흥동,신흥SKVIEW,2022,39.0231,"16,500",0,갱신,13,264,30110-1079
2024,12,10,홍도동,홍도,1996,42.015,"9,000",0,신규,9,14-1,30110-54
2024,12,9,용운동,e편한세상 대전에코포레,2020,75.3488,"26,100",0,갱신,18,783,30110-1069
2024,12,2,판암동,주공5,1992,38.64,"6,500",0,신규,11,236,30110-11
2024,12,2,판암동,힐링타운,2021,74.9689,"1,000",100,신규,9,896,30110-1075
2024,12,2,판암동,주공5,1992,44.94,"8,000",0,신규,13,236,30110-11
2024,12,7,삼성동,한밭자이,2006,59.9929,"2,000",80,신규,7,479,30110-941
2024,12,9,대동,이스트시티1단지,2018,59.95,"3,000",80,신규,1,539,30110-1056
2024,12,2,가오동,주공(210),1985,49.22,200,15,신규,3,210,30110-6
2024,12,6,용운동,e편한세상 대전에코포레,2020,59.8825,"22,000",0,신규,3,783,30110-1069
2024,12,7,가양동,고운하이플러스,2023,59.592,"16,200",0,갱신,14,716,30110-1103
2024,12,9,천동,리더스시티4BL,2024,59.84,"2,000",90,신규,2,173,30110-1112
2024,12,6,용운동,e편한세상 대전에코포레,2020,59.8825,"20,000",0,신규,30,783,30110-1069
2024,12,6,신흥동,신흥마을주공,2006,75.78,"20,000",0,신규,18,212,30110-937
2024,12,2,용운동,e편한세상 대전에코포레,2020,75.3488,"3,000",45,신규,16,783,30110-1069
2024,12,2,인동,참좋은,2010,84.9929,"12,750",20,신규,12,18-1,30110-981
2024,12,5,신흥동,신흥SKVIEW,2022,74.9383,"28,500",0,신규,3,264,30110-1079
2024,12,6,판암동,방주아파트,1998,59.67,"16,000",0,신규,10,328,30110-8
